"No.","Time","Source","Destination","Protocol","Length","Info"
"228","7.885401922","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.228? Tell 192.168.31.1"
"229","7.987988836","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.229? Tell 192.168.31.1"
"230","7.988013341","192.168.31.198","224.0.0.251","MDNS","103","Standard query 0x0003 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"231","7.988046059","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.230? Tell 192.168.31.1"
"232","7.988052146","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.231? Tell 192.168.31.1"
"233","7.988057737","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.232? Tell 192.168.31.1"
"234","7.988063085","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.233? Tell 192.168.31.1"
"235","7.988069045","192.168.31.34","224.0.0.251","MDNS","103","Standard query 0x0002 PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"236","8.090129016","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.234? Tell 192.168.31.1"
"237","8.090150683","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.235? Tell 192.168.31.1"
"238","8.090156210","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.236? Tell 192.168.31.1"
"239","8.090161518","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.237? Tell 192.168.31.1"
"240","8.090166764","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.238? Tell 192.168.31.1"
"241","8.192582043","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.239? Tell 192.168.31.1"
"242","8.192591065","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.240? Tell 192.168.31.1"
"243","8.192592786","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.241? Tell 192.168.31.1"
"244","8.192594793","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.242? Tell 192.168.31.1"
"245","8.192596411","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.243? Tell 192.168.31.1"
"246","8.294997670","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.244? Tell 192.168.31.1"
"247","8.295016841","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.245? Tell 192.168.31.1"
"248","8.295021683","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.246? Tell 192.168.31.1"
"249","8.295026411","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.247? Tell 192.168.31.1"
"250","8.295031084","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.248? Tell 192.168.31.1"
"251","8.295035758","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.249? Tell 192.168.31.1"
"252","8.396691280","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.250? Tell 192.168.31.1"
"253","9.421181870","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.251? Tell 192.168.31.1"
"254","9.421220103","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.252? Tell 192.168.31.1"
"255","9.421225012","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.253? Tell 192.168.31.1"
"256","9.421229761","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.254? Tell 192.168.31.1"
"257","14.438352260","192.168.31.198","224.0.0.251","MDNS","103","Standard query 0x0001 PTR _233637DE._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"258","15.462600539","192.168.31.198","224.0.0.251","MDNS","103","Standard query 0x0002 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"259","15.470236909","140.82.114.26","192.168.31.108","TLSv1.2","92","Application Data"
"260","15.470452964","192.168.31.108","140.82.114.26","TLSv1.2","96","Application Data"
"261","15.669727858","140.82.114.26","192.168.31.108","TCP","66","443  >  59868 [ACK] Seq=27 Ack=31 Win=70 Len=0 TSval=700123457 TSecr=1967675376"
"262","16.486486301","192.168.31.198","224.0.0.251","MDNS","103","Standard query 0x0003 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
